OKTMO;Title;RegionID
25616000000;Катангский муниципальный район;21
25618000000;Качугский муниципальный район;21
25620000000;Киренский муниципальный район;21
25622000000;Куйтунский муниципальный район;21
25624000000;Мамско-Чуйский муниципальный район;21
25626000000;Нижнеилимский муниципальный район;21
25628000000;Нижнеудинский муниципальный район;21
25629000000;Нукутский муниципальный район;21
25630000000;Ольхонский муниципальный район;21
25631000000;Осинский муниципальный район;21
25634000000;Слюдянский муниципальный район;21
25636000000;Тайшетский муниципальный район;21
25638000000;Тулунский муниципальный район;21
25640000000;Усольский муниципальный район;21
25642000000;Усть-Илимский муниципальный район;21
25644000000;Усть-Кутский муниципальный район;21
25646000000;Усть-Удинский муниципальный район;21
25648000000;Черемховский муниципальный район;21
25650000000;Чунский муниципальный район;21
25655000000;Шелеховский муниципальный район;21
25657000000;Эхирит-Булагатский муниципальный район;21
25701000000;город Иркутск;21
25605410000;Ангарский;21
25714000000;город Братск;21
25720000000;Зиминское;21
25726000000;город Саянск;21
25732000000;город Тулун;21
25736000000;город Усолье-Сибирское;21
25738000000;город Усть-Илимск;21
25745000000;город Черемхово;21
25746000000;город Свирск;21
26605000000;Назрановский муниципальный район;56
26610000000;Сунженский муниципальный район;56
26615000000;Малгобекский муниципальный район;56
26620000000;Джейрахский муниципальный район;56
26701000000;город Магас;56
26706000000;город Назрань;56
26710000000;город Карабулак;56
26715000000;город Малгобек;56
26720000000;город Сунжа;56
27503000000;Багратионовский;23
27506000000;Гвардейский;23
27507000000;Гурьевский;23
27510000000;Зеленоградский;23
27513000000;Краснознаменский;23
27514000000;Неманский;23
27515000000;Нестеровский;23
27516000000;Озерский;23
27518000000;Полесский;23
27519000000;Правдинский;23
27527000000;Славский;23
27539000000;Черняховский;23
27701000000;город Калининград;23
27705000000;Балтийский;23
27709000000;Гусевский;23
27711000000;Ладушкинский;23
27712000000;Мамоновский;23
27717000000;Пионерский;23
27725000000;Светловский;23
27730000000;Советский;23
27734000000;Светлогорский;23
27740000000;Янтарный;23
28502000000;Андреапольский;76
28504000000;Бежецкий;76
28506000000;Бельский;76
28508000000;Бологовский;76
28510000000;Весьегонский;76
28514000000;Жарковский;76
28516000000;Западнодвинский;76
28518000000;Зубцовский;76
28520000000;Калининский;76
28522000000;Калязинский;76
28526000000;Кесовогорский;76
28528000000;Кимрский;76
28530000000;Конаковский;76
28532000000;Краснохолмский;76
28534000000;Кувшиновский;76
28536000000;Лесной;76
28538000000;Лихославльский;76
28540000000;Максатихинский;76
28542000000;Молоковский;76
28544000000;Оленинский;76
28546000000;Пеновский;76
28547000000;Рамешковский;76
28548000000;Ржевский;76
28549000000;Сандовский;76
28550000000;Селижаровский;76
28551000000;Сонковский;76
28552000000;Спировский;76
28553000000;Старицкий;76
28555000000;Торопецкий;76
28557000000;Фировский;76
28654000000;Торжокский муниципальный район;76
28714000000;Вышневолоцкий;76
28701000000;город Тверь;76
28750000000;город Торжок;76
28751000000;Удомельский;76
28752000000;Осташковский;76
28753000000;ЗАТО Озерный;76
28756000000;ЗАТО Солнечный;76
28758000000;Кашинский;76
28759000000;Нелидовский;76
29602000000;Бабынинский муниципальный район;24
29604000000;Барятинский муниципальный район;24
29606000000;Боровский муниципальный район;24
29608000000;Дзержинский муниципальный район;24
29610000000;Думиничский муниципальный район;24
29612000000;Жиздринский муниципальный район;24
29613000000;Жуковский муниципальный район;24
29614000000;Кировский муниципальный район;24
29615000000;Износковский муниципальный район;24
29616000000;Козельский муниципальный район;24
29618000000;Куйбышевский муниципальный район;24
29620000000;Людиновский муниципальный район;24
29623000000;Малоярославецкий муниципальный район;24
29625000000;Медынский муниципальный район;24
29627000000;Мещовский муниципальный район;24
29629000000;Мосальский муниципальный район;24
29632000000;Перемышльский муниципальный район;24
29634000000;Спас-Деменский муниципальный район;24
29636000000;Сухиничский муниципальный район;24
29638000000;Тарусский муниципальный район;24
29642000000;Ульяновский муниципальный район;24
29644000000;Ферзиковский муниципальный район;24
29646000000;Хвастовичский муниципальный район;24
29650000000;Юхновский муниципальный район;24
29701000000;город Калуга;24
29715000000;город Обнинск;24
30501000000;Алеутский муниципальный округ;25
30510000000;Мильковский муниципальный округ;25
30604000000;Быстринский муниципальный район;25
30607000000;Елизовский муниципальный район;25
30613000000;Соболевский муниципальный район;25
30616000000;Усть-Большерецкий муниципальный район;25
30619000000;Усть-Камчатский муниципальный район;25
30701000000;Петропавловск-Камчатский;25
30735000000;Вилючинский ЗАТО;25
30810000000;Муниципальные районы Камчатского края, входящие в состав Корякского округа;25
30824000000;Карагинский муниципальный район;25
30827000000;Олюторский муниципальный район;25
32501000000;Беловский муниципальный округ;28
32502000000;Гурьевский муниципальный округ;28
32504000000;Ижморский муниципальный округ;28
32507000000;Кемеровский муниципальный округ;28
32510000000;Крапивинский муниципальный округ;28
32513000000;Ленинск-Кузнецкий муниципальный округ;28
32516000000;Мариинский муниципальный округ;28
32519000000;Новокузнецкий муниципальный округ;28
32522000000;Прокопьевский муниципальный округ;28
32525000000;Промышленновский муниципальный округ;28
32528000000;Тисульский муниципальный округ;28
32531000000;Топкинский муниципальный округ;28
32534000000;Тяжинский муниципальный округ;28
32537000000;Чебулинский муниципальный округ;28
32540000000;Юргинский муниципальный округ;28
32543000000;Яйский муниципальный округ;28
32546000000;Яшкинский муниципальный округ;28
30829000000;Пенжинский муниципальный район;25
30832000000;Тигильский муниципальный район;25
30850000000;Городские округа Камчатского края, входящие в состав Корякского округа/;25
30851000000;поселок Палана;25
32627000000;Таштагольский муниципальный район;28
32701000000;Кемеровский;28
32704000000;Анжеро-Судженский;28
32707000000;Беловский;28
32710000000;Березовский;28
32715000000;Калтанский;28
32716000000;Киселевский;28
32719000000;Ленинск-Кузнецкий;28
32725000000;Междуреченский;28
32728000000;Мысковский;28
32731000000;Новокузнецкий;28
32732000000;Полысаевский;28
32734000000;Осинниковский;28
32737000000;Прокопьевский;28
32740000000;Тайгинский;28
32749000000;Юргинский;28
33502000000;Арбажский;29
33503000000;Афанасьевский;29
33506000000;Богородский;29
33507000000;Верхнекамский;29
33516000000;Кикнурский;29
33521000000;Лебяжский;29
33522000000;Лузский;29
33524000000;Мурашинский;29
33526000000;Немский;29
33529000000;Опаринский;29
33531000000;Пижанский;29
33533000000;Санчурский;29
33534000000;Свечинский;29
33540000000;Унинский;29
33543000000;Фаленский;29
33605000000;Белохолуницкий муниципальный район;29
33608000000;Верхошижемский муниципальный район;29
33610000000;Вятскополянский муниципальный район;29
33612000000;Даровской муниципальный район;29
33614000000;Зуевский муниципальный район;29
33617000000;Кильмезский муниципальный район;29
33618000000;Кирово-Чепецкий муниципальный район;29
33619000000;Котельничский муниципальный район;29
33620000000;Куменский муниципальный район;29
33623000000;Малмыжский муниципальный район;29
33625000000;Нагорский муниципальный район;29
33627000000;Нолинский муниципальный район;29
33628000000;Омутнинский муниципальный район;29
33630000000;Оричевский муниципальный район;29
33632000000;Подосиновский муниципальный район;29
33635000000;Слободской муниципальный район;29
33636000000;Советский муниципальный район;29
33637000000;Сунский муниципальный район;29
33638000000;Тужинский муниципальный район;29
33641000000;Уржумский муниципальный район;29
33645000000;Орловский муниципальный район;29
33647000000;Шабалинский муниципальный район;29
33649000000;Юрьянский муниципальный район;29
33650000000;Яранский муниципальный район;29
33701000000;город Киров;29
33704000000;город Вятские Поляны;29
33707000000;город Кирово-Чепецк;29
33710000000;город Котельнич;29
33713000000;город Слободской;29
33787000000;ЗАТО Первомайский;29
34512000000;Кологривский муниципальный округ;30
34520000000;Мантуровский муниципальный округ;30
34522000000;Межевской муниципальный округ;30
34524000000;Нейский муниципальный округ;30
34530000000;Островский муниципальный округ;30
34532000000;Павинский муниципальный округ;30
34534000000;Парфеньевский муниципальный округ;30
34536000000;Поназыревский муниципальный округ;30
34538000000;Пыщугский муниципальный округ;30
34540000000;Солигаличский муниципальный округ;30
34602000000;Антроповский муниципальный район;30
34604000000;Буйский муниципальный район;30
34606000000;Вохомский муниципальный район;30
34608000000;Галичский муниципальный район;30
34610000000;Кадыйский муниципальный район;30
34614000000;Костромской муниципальный район;30
34616000000;Красносельский муниципальный район;30
34618000000;Макарьевский муниципальный район;30
34626000000;Муниципальный район город Нерехта и Нерехтский район;30
34628000000;Октябрьский муниципальный район;30
34642000000;Судиславский муниципальный район;30
34644000000;Сусанинский муниципальный район;30
34646000000;Чухломский муниципальный район;30
34648000000;Шарьинский муниципальный район;30
34701000000;город Кострома;30
34705000000;город Буй;30
34706000000;город Волгореченск;30
34708000000;город Галич;30
34730000000;город Шарья;30
35604000000;Бахчисарайский муниципальный район;33
35607000000;Белогорский муниципальный район;33
35611000000;Джанкойский муниципальный район;33
35616000000;Кировский муниципальный район;33
35620000000;Красногвардейский муниципальный район;33
35623000000;Красноперекопский муниципальный район;33
35627000000;Ленинский муниципальный район;33
35631000000;Нижнегорский муниципальный район;33
35635000000;Первомайский муниципальный район;33
35639000000;Раздольненский муниципальный район;33
35643000000;Сакский муниципальный район;33
35647000000;Симферопольский муниципальный район;33
35652000000;Советский муниципальный район;33
35656000000;Черноморский муниципальный район;33
35701000000;Симферополь;33
35703000000;Алушта;33
35706000000;Армянск;33
35709000000;Джанкой;33
35712000000;Евпатория;33
35715000000;Керчь;33
35718000000;Красноперекопск;33
35721000000;Саки;33
35723000000;Судак;33
35726000000;Феодосия;33
35729000000;Ялта;33
36602000000;Алексеевский муниципальный район;66
36604000000;Безенчукский муниципальный район;66
36606000000;Богатовский муниципальный район;66
36608000000;Большеглушицкий муниципальный район;66
36610000000;Большечерниговский муниципальный район;66
36612000000;Борский муниципальный район;66
36614000000;Волжский муниципальный район;66
36615000000;Елховский муниципальный район;66
36616000000;Исаклинский муниципальный район;66
36617000000;Камышлинский муниципальный район;66
36618000000;Кинельский муниципальный район;66
36620000000;Кинель-Черкасский муниципальный район;66
36622000000;Клявлинский муниципальный район;66
36624000000;Кошкинский муниципальный район;66
36626000000;Красноармейский муниципальный район;66
36628000000;Красноярский муниципальный район;66
36630000000;Нефтегорский муниципальный район;66
36632000000;Пестравский муниципальный район;66
36634000000;Похвистневский муниципальный район;66
36636000000;Приволжский муниципальный район;66
36638000000;Сергиевский муниципальный район;66
36640000000;Ставропольский муниципальный район;66
36642000000;Сызранский муниципальный район;66
36644000000;Хворостянский муниципальный район;66
36646000000;Челно-Вершинский муниципальный район;66
36648000000;Шенталинский муниципальный район;66
36650000000;Шигонский муниципальный район;66
36701000000;Самара;66
36704000000;Жигулевск;66
36708000000;Кинель;66
36713000000;Новокуйбышевск;66
36718000000;Октябрьск;66
36724000000;Отрадный;66
36727000000;Похвистнево;66
36735000000;Сызрань;66
36740000000;Тольятти;66
36750000000;Чапаевск;66
37502000000;Альменевский муниципальный округ;34
37504000000;Белозерский муниципальный округ;34
37506000000;Варгашинский муниципальный округ;34
37508000000;Далматовский муниципальный округ;34
37509000000;Звериноголовский муниципальный округ;34
37510000000;Каргапольский муниципальный округ;34
37512000000;Катайский муниципальный округ;34
37514000000;Кетовский муниципальный округ;34
37516000000;Куртамышский муниципальный округ;34
37518000000;Лебяжьевский муниципальный округ;34
37520000000;Макушинский муниципальный округ;34
37522000000;Мишкинский муниципальный округ;34
37524000000;Мокроусовский муниципальный округ;34
37526000000;Петуховский муниципальный округ;34
37528000000;Половинский муниципальный округ;34
37530000000;Притобольный муниципальный округ;34
37532000000;Сафакулевский муниципальный округ;34
37534000000;Целинный муниципальный округ;34
37536000000;Частоозерский муниципальный округ;34
37538000000;Шадринский муниципальный округ;34
37540000000;Шатровский муниципальный округ;34
37542000000;Шумихинский муниципальный округ;34
37544000000;Щучанский муниципальный округ;34
37546000000;Юргамышский муниципальный округ;34
37701000000;город Курган;34
37705000000;город Шадринск;34
38602000000;Беловский муниципальный район;35
38603000000;Большесолдатский муниципальный район;35
38604000000;Глушковский муниципальный район;35
38606000000;Горшеченский муниципальный район;35
38608000000;Дмитриевский муниципальный район;35
38610000000;Железногорский муниципальный район;35
38612000000;Золотухинский муниципальный район;35
38614000000;Касторенский муниципальный район;35
38616000000;Конышевский муниципальный район;35
38618000000;Кореневский муниципальный район;35
38620000000;Курский муниципальный район;35
38621000000;Курчатовский муниципальный район;35
38622000000;Льговский муниципальный район;35
38623000000;Мантуровский муниципальный район;35
38624000000;Медвенский муниципальный район;35
38626000000;Обоянский муниципальный район;35
38628000000;Октябрьский муниципальный район;35
38630000000;Поныровский муниципальный район;35
38632000000;Пристенский муниципальный район;35
38634000000;Рыльский муниципальный район;35
38636000000;Советский муниципальный район;35
38638000000;Солнцевский муниципальный район;35
38640000000;Суджанский муниципальный район;35
38642000000;Тимский муниципальный район;35
38644000000;Фатежский муниципальный район;35
38646000000;Хомутовский муниципальный район;35
38648000000;Черемисиновский муниципальный район;35
38650000000;Щигровский муниципальный район;35
38701000000;город Курск;35
38705000000;город Железногорск;35
38708000000;город Курчатов;35
38710000000;город Льгов;35
38715000000;город Щигры;35
40301000000;муниципальный округ Коломна;67
40302000000;муниципальный округ Сенной округ;67
40303000000;муниципальный округ Адмиралтейский округ;67
40304000000;муниципальный округ Семеновский;67
40305000000;муниципальный округ Измайловское;67
40306000000;муниципальный округ Екатерингофский;67
40307000000;муниципальный округ № 7;67
40308000000;муниципальный округ Васильевский;67
40309000000;муниципальный округ Гавань;67
40310000000;муниципальный округ Морской;67
40311000000;муниципальный округ Остров Декабристов;67
40312000000;поселок Левашово;67
40313000000;поселок Парголово;67
40314000000;муниципальный округ Сампсониевское;67
40315000000;муниципальный округ Светлановское;67
40316000000;муниципальный округ Сосновское;67
40317000000;муниципальный округ № 15;67
40318000000;муниципальный округ Сергиевское;67
40319000000;муниципальный округ Шувалово-Озерки;67
40320000000;поселок Лисий Нос;67
40321000000;муниципальный округ Лахта-Ольгино;67
40322000000;муниципальный округ № 65;67
40323000000;муниципальный округ Ланское;67
40324000000;муниципальный округ Комендантский аэродром;67
40325000000;муниципальный округ Озеро Долгое;67
40326000000;муниципальный округ Юнтолово;67
40327000000;муниципальный округ Коломяги;67
40328000000;муниципальный округ Гражданка;67
40329000000;муниципальный округ Академическое;67
40330000000;муниципальный округ Финляндский округ;67
40331000000;муниципальный округ № 21;67
40332000000;муниципальный округ Пискаревка;67
40333000000;муниципальный округ Северный;67
40334000000;муниципальный округ Прометей;67
40335000000;муниципальный округ Княжево;67
40336000000;муниципальный округ Ульянка;67
40337000000;муниципальный округ Дачное;67
40338000000;муниципальный округ Автово;67
40339000000;муниципальный округ Нарвский округ;67
40340000000;муниципальный округ Красненькая речка;67
40341000000;муниципальный округ Морские ворота;67
40342000000;город Колпино;67
40343000000;поселок Металлострой;67
40344000000;поселок Петро-Славянка;67
40345000000;поселок Понтонный;67
40346000000;поселок Саперный;67
40347000000;поселок Усть-Ижора;67
40348000000;муниципальный округ Полюстрово;67
40349000000;муниципальный округ Большая Охта;67
40350000000;муниципальный округ Малая Охта;67
40351000000;муниципальный округ Пороховые;67
40352000000;муниципальный округ Ржевка;67
40353000000;город Красное Село;67
40354000000;муниципальный округ Юго-Запад;67
40355000000;муниципальный округ Южно-Приморский;67
40356000000;муниципальный округ Сосновая поляна;67
40357000000;муниципальный округ Урицк;67
40358000000;муниципальный округ Константиновское;67
40359000000;муниципальный округ Горелово;67
40360000000;город Кронштадт;67
40361000000;город Зеленогорск;67
40362000000;город Сестрорецк;67
40363000000;поселок Белоостров;67
40364000000;поселок Комарово;67
40365000000;поселок Молодежное;67
40366000000;поселок Песочный;67
40367000000;поселок Репино;67
40368000000;поселок Серово;67
40369000000;поселок Смолячково;67
40370000000;поселок Солнечное;67
40371000000;поселок Ушково;67
40372000000;город Ломоносов;67
40373000000;муниципальный округ Московская застава;67
40374000000;муниципальный округ Гагаринское;67
40375000000;муниципальный округ Новоизмайловское;67
40376000000;муниципальный округ Пулковский меридиан;67
40377000000;муниципальный округ Звездное;67
40378000000;муниципальный округ Невская застава;67
40379000000;муниципальный округ Ивановский;67
40380000000;муниципальный округ Обуховский;67
40381000000;муниципальный округ Рыбацкое;67
40382000000;муниципальный округ Народный;67
40383000000;муниципальный округ № 54;67
40384000000;муниципальный округ Невский округ;67
40385000000;муниципальный округ Оккервиль;67
40386000000;муниципальный округ Правобережный;67
40387000000;город Павловск;67
40388000000;поселок Тярлево;67
40389000000;муниципальный округ Введенский;67
40390000000;муниципальный округ Кронверкское;67
40391000000;муниципальный округ Посадский;67
40392000000;муниципальный округ Аптекарский остров;67
40393000000;муниципальный округ округ Петровский;67
40394000000;муниципальный округ Чкаловское;67
40395000000;город Петергоф;67
40396000000;поселок Стрельна;67
40397000000;город Пушкин;67
40398000000;поселок Александровская;67
40900000000;Внутригородские муниципальные образования города федерального значения Санкт-Петербурга (см. также 40 300 000)/;67
40902000000;муниципальный округ Волковское;67
40903000000;муниципальный округ № 72;67
40904000000;муниципальный округ Купчино;67
40905000000;муниципальный округ Георгиевский;67
40906000000;муниципальный округ Александровский;67
40907000000;муниципальный округ Балканский;67
40908000000;муниципальный округ Дворцовый округ;67
40909000000;муниципальный округ № 78;67
40910000000;муниципальный округ Литейный округ;67
40911000000;муниципальный округ Смольнинское;67
40912000000;муниципальный округ Лиговка-Ямская;67
40913000000;муниципальный округ Владимирский округ;67
41603000000;Бокситогорский муниципальный район;36
41606000000;Волосовский муниципальный район;36
41609000000;Волховский муниципальный район;36
41612000000;Всеволожский муниципальный район;36
41615000000;Выборгский муниципальный район;36
41618000000;Гатчинский муниципальный район;36
41621000000;Кингисеппский муниципальный район;36
41624000000;Киришский муниципальный район;36
41625000000;Кировский муниципальный район;36
41627000000;Лодейнопольский муниципальный район;36
41630000000;Ломоносовский муниципальный район;36
41633000000;Лужский муниципальный район;36
41636000000;Подпорожский муниципальный район;36
41639000000;Приозерский муниципальный район;36
41642000000;Сланцевский муниципальный район;36
41645000000;Тихвинский муниципальный район;36
41648000000;Тосненский муниципальный район;36
41754000000;Сосновоборский;36
42503000000;Воловский муниципальный округ;37
42515000000;Добровский муниципальный округ;37
42527000000;Измалковский муниципальный округ;37
42542000000;Становлянский муниципальный округ;37
42606000000;Грязинский муниципальный район;37
42609000000;Данковский муниципальный район;37
42612000000;Добринский муниципальный район;37
42618000000;Долгоруковский муниципальный район;37
42621000000;Елецкий муниципальный район;37
42624000000;Задонский муниципальный район;37
42630000000;Краснинский муниципальный район;37
42633000000;Лебедянский муниципальный район;37
42636000000;Лев-Толстовский муниципальный район;37
42640000000;Липецкий муниципальный район;37
42645000000;Тербунский муниципальный район;37
42648000000;Усманский муниципальный район;37
42652000000;Хлевенский муниципальный район;37
42656000000;Чаплыгинский муниципальный район;37
42701000000;город Липецк;37
42715000000;город Елец;37
43501000000;Антрацитовский муниципальный округ;38
43503000000;Беловодский муниципальный округ;38
43505000000;Белокуракинский муниципальный округ;38
43510000000;Краснодонский муниципальный округ;38
43512000000;Кременской муниципальный округ;38
43514000000;Лутугинский муниципальный округ;38
43516000000;Марковский муниципальный округ;38
43518000000;Меловский муниципальный округ;38
43520000000;Новоайдарский муниципальный округ;38
43522000000;Новопсковский муниципальный округ;38
43526000000;Перевальский муниципальный округ;38
43532000000;Сватовский муниципальный округ;38
43534000000;Свердловский муниципальный округ;38
43535000000;Славяносербский муниципальный округ;38
43538000000;Станично-Луганский муниципальный округ;38
43540000000;Старобельский муниципальный округ;38
43542000000;Троицкий муниципальный округ;38
43701000000;городской округ город Луганск;38
43703000000;городской округ город Алчевск;38
43707000000;городской округ город Брянка;38
43710000000;городской округ город Кировск;38
43714000000;городской округ город Красный Луч;38
43716000000;городской округ город Лисичанск;38
43725000000;городской округ город Первомайск;38
43727000000;городской округ город Ровеньки;38
43729000000;городской округ город Рубежное;38
43733000000;городской округ город Северодонецк;38
43735000000;городской округ город Стаханов;38
44502000000;Ольский;39
44504000000;Омсукчанский;39
44507000000;Северо-Эвенский;39
44510000000;Среднеканский;39
44513000000;Сусуманский;39
44516000000;Тенькинский;39
44519000000;Хасынский;39
44522000000;Ягоднинский;39
44701000000;город Магадан;39
45301000000;муниципальный округ Богородское;14
45302000000;муниципальный округ Вешняки;14
45303000000;муниципальный округ Восточное Измайлово;14
45304000000;муниципальный округ Восточный;14
45305000000;муниципальный округ Гольяново;14
45306000000;муниципальный округ Ивановское;14
45307000000;муниципальный округ Измайлово;14
45308000000;муниципальный округ Косино-Ухтомский;14
45309000000;муниципальный округ Новогиреево;14
45310000000;муниципальный округ Новокосино;14
45311000000;муниципальный округ Метрогородок;14
45312000000;муниципальный округ Перово;14
45313000000;муниципальный округ Северное Измайлово;14
45314000000;муниципальный округ Соколиная гора;14
45315000000;муниципальный округ Сокольники;14
45316000000;муниципальный округ Преображенское;14
45317000000;муниципальный округ Внуково;14
45318000000;муниципальный округ Дорогомилово;14
45319000000;муниципальный округ Крылатское;14
45320000000;муниципальный округ Кунцево;14
45321000000;муниципальный округ Можайский;14
45322000000;муниципальный округ Ново-Переделкино;14
45323000000;муниципальный округ Очаково-Матвеевское;14
45324000000;муниципальный округ Проспект Вернадского;14
45325000000;муниципальный округ Раменки;14
45326000000;муниципальный округ Солнцево;14
45327000000;муниципальный округ Тропарево-Никулино;14
45328000000;муниципальный округ Филевский парк;14
45329000000;муниципальный округ Фили-Давыдково;14
45330000000;муниципальный округ Крюково;14
45331000000;муниципальный округ Матушкино;14
45332000000;муниципальный округ Силино;14
45333000000;муниципальный округ Аэропорт;14
45334000000;муниципальный округ Беговой;14
45335000000;муниципальный округ Бескудниковский;14
45336000000;муниципальный округ Войковский;14
45337000000;муниципальный округ Восточное Дегунино;14
45338000000;муниципальный округ Головинский;14
45339000000;муниципальный округ Дмитровский;14
45340000000;муниципальный округ Западное Дегунино;14
45341000000;муниципальный округ Коптево;14
45342000000;муниципальный округ Левобережный;14
45343000000;муниципальный округ Молжаниновский;14
45344000000;муниципальный округ Савеловский;14
45345000000;муниципальный округ Сокол;14
45346000000;муниципальный округ Тимирязевский;14
45347000000;муниципальный округ Ховрино;14
45348000000;муниципальный округ Хорошевский;14
45349000000;муниципальный округ Алексеевский;14
45350000000;муниципальный округ Алтуфьевский;14
45351000000;муниципальный округ Бабушкинский;14
45352000000;муниципальный округ Бибирево;14
45353000000;муниципальный округ Бутырский;14
45354000000;муниципальный округ Лианозово;14
45355000000;муниципальный округ Лосиноостровский;14
45356000000;муниципальный округ Марфино;14
45357000000;муниципальный округ Марьина роща;14
45358000000;муниципальный округ Останкинский;14
45359000000;муниципальный округ Отрадное;14
45360000000;муниципальный округ Ростокино;14
45361000000;муниципальный округ Свиблово;14
45362000000;муниципальный округ Северное Медведково;14
45363000000;муниципальный округ Северный;14
45364000000;муниципальный округ Южное Медведково;14
45365000000;муниципальный округ Ярославский;14
45366000000;муниципальный округ Куркино;14
45367000000;муниципальный округ Митино;14
45368000000;муниципальный округ Покровское-Стрешнево;14
45369000000;муниципальный округ Северное Тушино;14
45370000000;муниципальный округ Строгино;14
45371000000;муниципальный округ Хорошево-Мневники;14
45372000000;муниципальный округ Щукино;14
45373000000;муниципальный округ Южное Тушино;14
45374000000;муниципальный округ Арбат;14
45375000000;муниципальный округ Басманный;14
45376000000;муниципальный округ Замоскворечье;14
45377000000;муниципальный округ Савелки;14
45378000000;муниципальный округ Красносельский;14
45379000000;муниципальный округ Мещанский;14
45380000000;муниципальный округ Пресненский;14
45381000000;муниципальный округ Таганский;14
45382000000;муниципальный округ Тверской;14
45383000000;муниципальный округ Хамовники;14
45384000000;муниципальный округ Якиманка;14
45385000000;муниципальный округ Выхино-Жулебино;14
45386000000;муниципальный округ Капотня;14
45387000000;муниципальный округ Кузьминки;14
45388000000;муниципальный округ Лефортово;14
45389000000;муниципальный округ Люблино;14
45390000000;муниципальный округ Марьино;14
45391000000;муниципальный округ Некрасовка;14
45392000000;муниципальный округ Нижегородский;14
45393000000;муниципальный округ Печатники;14
45394000000;муниципальный округ Рязанский;14
45395000000;муниципальный округ Текстильщики;14
45396000000;муниципальный округ Южнопортовый;14
45397000000;муниципальный округ Академический;14
45398000000;муниципальный округ Гагаринский;14
45900000000;Внутригородские муниципальные образования города Москвы (см. также 45 300 000)/;14
45902000000;муниципальный округ Коньково;14
45903000000;муниципальный округ Котловка;14
45904000000;муниципальный округ Ломоносовский;14
45905000000;муниципальный округ Обручевский;14
45906000000;муниципальный округ Северное Бутово;14
45907000000;муниципальный округ Теплый Стан;14
45908000000;муниципальный округ Черемушки;14
45909000000;муниципальный округ Южное Бутово;14
45910000000;муниципальный округ Ясенево;14
45911000000;муниципальный округ Бирюлево Восточное;14
45912000000;муниципальный округ Бирюлево Западное;14
45913000000;муниципальный округ Братеево;14
45914000000;муниципальный округ Даниловский;14
